cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.01715595610079e+18,7.36077374220184,7.88832800152028,9.2,5.957,0,10.484,0.252,1.587,0.5654,0,2.06,0.5493,0.05762,1.161,3.06,0.448,0,0.1101,0,0.8066,1.385,0,8.16,0.05878,3.432,2.012,0.2695,5.64,9.71,3.092,1.981,2.094,9.27,C57BL6J-638850.49
1.01715595610079e+18,7.28835837251849,8.1260076049466,9.2,6.293,0,10.37,0.4768,1.268,0.537,0,2.832,0.3,0,1.716,2.383,0.226,0,0.2754,0,0.6855,1.137,0,8.54,0,3.283,2.234,0.2686,6.31,9.91,3.97,2.873,1.8955,9.555,C57BL6J-638850.49
1.01715595610079e+18,7.18208126755226,8.20712779268747,9.2,5.715,0,10.37,0.2563,1.54,0.5654,0,2.05,0.2617,0.02881,1.219,4.137,0.3872,0,0.1377,0,0.7617,1.351,0,7.99,0.3674,3.37,1.369,0.2954,5.844,9.48,2.88,2.125,2.016,9.484,C57BL6J-638850.49
1.01715595620097e+18,6.7947699443869,8.20601191439164,9.2,6.63,0.838,3.088,0.4626,1.173,3.812,0.1192,0.7925,6.32,5.81,1.776,2.555,0.3657,0.4666,0.081,0,3.8,4.418,0,0.0906,0,0.03882,2.441,0.533,7.05,0.5063,4.023,3.273,4.207,9.55,C57BL6J-638850.49
1.01715595620079e+18,7.23935114209095,8.18619341389782,9.2,6.25,0.0904,10.35,0.689,1.241,0.747,0,3.758,0.349,0.097,1.618,2.459,0.329,0,0.2754,0,0.8975,0.9,0,8.78,0,3.45,2.32,0.108,6.684,9.93,4.258,3.615,1.976,9.52,C57BL6J-638850.49
1.01715595610096e+18,6.85729333338535,8.14254484794006,9.2,6.215,0.03012,10.445,0.544,1.557,0.6875,0,2.83,0.307,0.03232,1.302,2.451,0.3474,0,0.1652,0,0.7095,0.8955,0,8.53,0,3.336,2.37,0.216,6.457,9.75,3.885,3.176,1.783,9.56,C57BL6J-638850.49
1.01715595620079e+18,7.22186371508702,8.1987140969099,9.2,6.33,0,10.31,0.4858,1.199,0.5103,0,3.008,0.267,0,1.727,2.459,0.2142,0,0.3027,0,0.735,1.153,0,8.59,0,3.19,2.693,0.2408,6.246,10.02,4.15,3.535,1.931,9.6,C57BL6J-638850.49
1.01715595610096e+18,6.92909410939925,8.14068609100454,9.2,6.29,0,10.33,0.6025,1.12,0.4746,0,3.021,0.2957,0,1.837,2.3,0.2732,0,0.2754,0,0.808,1.102,0,8.57,0,3.115,2.443,0.2141,6.254,10,4.08,3.229,1.874,9.555,C57BL6J-638850.49
1.01715595610079e+18,7.28952961287774,8.0923016265558,9.2,6.453,0.06024,10.32,0.6255,1.212,0.547,0,3.049,0.1621,0.06464,1.763,2.193,0.1985,0,0.2478,0,0.737,1.001,0,8.61,0,3.123,2.373,0.2408,6.44,10.01,4.215,3.531,1.989,9.57,C57BL6J-638850.49
1.01715595610097e+18,6.73093429723796,8.18012753735745,9.2,5.15,0.03146,10.164,0.1722,2.215,0.7354,0.02922,1.418,0.6157,0.2866,1.369,4.07,0.767,0,0.02753,0,0.9,1.872,0,7.453,0.3567,3.738,2.064,0.2715,5.24,9.26,2.068,1.864,2.967,9.375,C57BL6J-638850.49
1.01715595620062e+18,7.65922607207133,7.94073588056878,9.2,6.406,0.06024,10.33,0.602,1.441,0.558,0,3.314,0.1592,0.097,1.805,2.19,0.1935,0,0.2478,0,0.882,0.952,0,8.66,0,3.166,2.355,0.2151,6.258,10.01,4.188,3.348,2.018,9.555,C57BL6J-638850.49
1.01715595610079e+18,7.1842117846548,8.1551942534614,9.2,6.227,0,10.44,0.4492,1.049,0.509,0,2.992,0.3796,0,1.623,2.7,0.2238,0,0.3027,0,0.6978,1.306,0,8.53,0,3.41,2.24,0.2695,6.156,9.99,4.01,3.117,1.991,9.5,C57BL6J-638850.49
1.01715595610079e+18,7.32407620845088,8.10399706841355,9.2,6.13,0,10.32,0.3965,1.273,0.4934,0,2.295,0.2231,0.03506,1.432,2.37,0.3816,0,0.2003,0,0.693,1.154,0,8.266,0,2.994,2.402,0.2954,6.062,9.81,3.62,3.18,1.779,9.555,C57BL6J-638850.49
1.01715595620079e+18,7.23232087428637,8.19292936749259,9.2,6.28,0.03012,10.375,0.6045,1.2705,0.5903,0,2.887,0.216,0,1.734,2.781,0.2256,0,0.2202,0,0.7085,1.177,0,8.586,0,3.19,2.2,0.2686,6.22,9.97,4.066,2.79,2.012,9.51,C57BL6J-638850.49
1.01715595620079e+18,7.19542205389758,8.2003288887137,9.2,6.145,0.02812,10.23,0.3167,1.92,0.404,0.05844,2.164,0.571,0.2026,1.35,3.67,0.579,0,0.1101,0,0.8486,1.602,0,7.742,0.2355,3.031,1.966,0.3184,5.516,9.79,3.615,1.619,2.445,9.31,C57BL6J-638850.49
1.01715595610061e+18,7.68217368390187,7.87959457799204,9.2,6.27,0.06024,10.336,0.7153,1.321,0.7085,0,3.18,0.2184,0.06464,1.713,2.346,0.223,0,0.1927,0,0.645,0.8,0,8.7,0,3.22,2.086,0.1615,6.297,9.95,4.21,3.059,1.997,9.55,C57BL6J-638850.49
,6.85968443160555,8.15740883616163,9.2,6.266,0,10.43,0.5464,1.256,0.5884,0,3.258,0.351,0,1.909,2.6,0.2424,0,0.3027,0,0.77,1.002,0,8.63,0,3.36,2.344,0.2151,6.496,9.96,4.35,3.295,1.735,9.56,C57BL6J-638850.49
1.01715595610079e+18,7.17438807040307,8.15508494147905,9.2,6.227,0,10.34,0.49,1.343,0.4326,0,2.412,0.255,0.05762,1.684,2.49,0.3435,0,0.1927,0,0.672,1.344,0,8.38,0,2.826,2.174,0.321,5.89,10,3.797,2.783,2,9.54,C57BL6J-638850.49
1.01715595610079e+18,7.2341933283836,8.21389671769542,9.2,6.242,0.03012,10.45,0.4834,1.403,0.607,0,3.096,0.3535,0,1.57,2.332,0.277,0,0.2478,0,0.732,1.256,0,8.57,0,3.414,2.44,0.2961,6.38,9.97,4.11,3.268,1.952,9.586,C57BL6J-638850.49
1.01715595610079e+18,7.21306970693694,8.15887870111526,9.2,6.27,0,10.375,0.5093,1.266,0.5923,0,2.83,0.3545,0,1.733,2.51,0.2554,0,0.2754,0,0.7207,1.168,0,8.516,0,3.283,2.441,0.2418,6.258,9.9,3.88,3.178,1.81,9.586,C57BL6J-638850.49
1.01715595620079e+18,7.22540807198565,8.16053058400957,9.2,6.316,0,10.336,0.542,1.41,0.4795,0,2.898,0.2417,0,1.569,2.352,0.247,0,0.2478,0,0.6875,1.156,0,8.57,0,3.012,2.584,0.2676,6.25,10.01,4.074,3.355,1.9,9.586,C57BL6J-638850.49
1.01715595610097e+18,6.75624250969944,8.16777301247407,9.2,5.973,0,10.41,0.3447,1.301,0.565,0,1.7295,0.4417,0.0864,1.44,3.873,0.501,0,0.0826,0,0.795,1.26,0,8.05,0.11346,3.123,1.429,0.2686,5.65,9.83,3.004,1.884,2.105,9.52,C57BL6J-638850.49
1.01715595610079e+18,7.27741688708006,8.13577484246273,9.2,6.4,0.03012,10.305,0.6284,1.415,0.647,0,3.154,0.2389,0.03232,0.3313,2.336,0.2179,0,0.3027,0,0.726,0.9365,0,8.64,0,3.326,2.42,0.1873,6.605,9.98,4.254,3.559,1.828,9.555,C57BL6J-638850.49
1.01715595610079e+18,7.18738347042406,8.20089073487447,9.2,5.98,0,10.54,0.3457,0.8438,0.4817,0,2.674,0.3716,0,1.351,3.3,0.3447,0,0.2478,0,0.7344,1.289,0,8.37,0,3.287,1.638,0.3508,5.938,9.81,3.71,2.451,1.771,9.34,C57BL6J-638850.49
1.01715595610079e+18,7.26193828105794,8.15073854762328,9.2,6.395,0.06024,10.336,0.57,1.014,0.6523,0,3.408,0.267,0.097,1.741,2.254,0.1921,0,0.2754,0,0.7617,0.971,0,8.68,0,3.395,2.285,0.1873,6.7,9.96,4.31,3.693,1.923,9.6,C57BL6J-638850.49
1.01715595610097e+18,6.78454227520142,8.16217453943914,9.2,6.223,0,10.33,0.4531,1.293,0.479,0,2.615,0.331,0.02881,1.653,2.34,0.282,0,0.2478,0,0.6855,1.409,0,8.42,0,3.084,2.395,0.2944,6.008,10.03,3.781,2.898,2.047,9.57,C57BL6J-638850.49
1.01715595620079e+18,7.30553038782471,8.05809334143531,9.2,6.273,0,10.33,0.5093,1.175,0.5044,0,2.78,0.3242,0,1.76,2.297,0.25,0,0.2754,0,0.685,1.295,0,8.49,0,3.12,2.193,0.2676,6.223,10.01,3.885,3.28,1.897,9.56,C57BL6J-638850.49
1.01715595610097e+18,6.8501601217274,8.14570941944347,9.2,6.324,0,10.336,0.546,1.338,0.5225,0,2.666,0.1907,0,1.848,2.588,0.25,0,0.1927,0,0.7285,1.169,0,8.516,0,2.902,2.133,0.2944,6.14,10.02,4.062,2.969,1.926,9.53,C57BL6J-638850.49
1.01715595610049e+18,6.1979316964576,8.17627623208725,9.4,5.895,0.06024,10.15,0.4106,3.549,0.4834,0,3.15,0.05432,0.1967,0.6396,4.45,0.3552,0,0.1727,0.0573,0.726,0.575,0,8.49,1.744,2.953,2.604,0.05457,5.965,9.82,3.887,2.164,2.045,9.16,C57BL6J-638850.50
1.01715595620049e+18,6.1859603304544,8.16505735997648,9.4,6.277,0.03012,10.3,0.5205,1.321,0.4639,0,2.688,0.1625,0,1.814,2.416,0.2834,0,0.2202,0,0.6694,1.2,0,8.516,0,2.816,2.287,0.2676,6.047,10.01,4.082,2.734,1.968,9.56,C57BL6J-638850.50
1.01715595610049e+18,6.1870345396243,8.15830016434079,9.4,6.035,0,10.54,0.402,1.45,0.6025,0,2.486,0.2598,0,1.431,3.723,0.326,0,0.1652,0,0.665,0.9727,0,8.2,0.11346,3.264,1.5625,0.2705,6.055,9.67,3.51,2.26,1.802,9.54,C57BL6J-638850.50
1.01715595610048e+18,6.8745697368365,8.24197756233469,9.4,6.348,0,10.336,0.5464,1.479,0.5474,0,2.844,0.1879,0,1.949,2.182,0.247,0,0.2478,0,0.6904,1.136,0,8.59,0,2.941,2.418,0.2676,6.21,10.03,4.168,3.748,1.801,9.57,C57BL6J-638850.50
1.01715595610048e+18,6.85957887697478,8.2625957479459,9.4,6.16,0,10.44,0.397,1.298,0.4937,0,2.6,0.477,0.02881,1.708,2.66,0.3713,0,0.1927,0,0.7627,1.384,0,8.37,0,3.111,2.22,0.2961,5.91,9.99,3.715,3.008,1.96,9.52,C57BL6J-638850.50
1.01715595620048e+18,6.81510193839174,8.2796086063408,9.4,6.23,0,10.36,0.4817,1.09,0.4888,0,2.75,0.2164,0,1.649,2.6,0.2251,0,0.2754,0,0.6216,1.253,0,8.49,0,3.02,1.803,0.2954,6.03,10.01,3.963,2.463,1.957,9.45,C57BL6J-638850.50
1.01715595610049e+18,6.13035031680548,8.19676187197264,9.4,6.16,0,10.375,0.3972,1.114,0.4883,0,2.578,0.3328,0.02881,1.57,2.285,0.3152,0,0.2478,0,0.6836,1.421,0,8.39,0,3.107,2.502,0.3499,6.027,9.914,3.607,3.203,1.965,9.59,C57BL6J-638850.50
1.01715595610049e+18,6.14163146524966,8.19341857400264,9.4,6.242,0,10.305,0.3403,1.367,0.4597,0.02922,2.404,0.3115,0.11615,1.571,2.33,0.3726,0,0.1652,0,0.666,1.532,0,8.164,0,2.902,2.438,0.454,5.96,9.9,3.701,3.168,1.973,9.586,C57BL6J-638850.50
1.01715595610049e+18,6.12163885517079,8.18611697235788,9.4,6.344,0,10.37,0.5186,1.158,0.4985,0,2.969,0.2181,0,1.657,2.945,0.2769,0,0.2478,0,0.8003,0.982,0,8.62,0,3.062,2.113,0.2428,5.996,9.94,4.1,2.725,1.916,9.46,C57BL6J-638850.50
1.01715595610049e+18,6.17818283573851,8.16424865131735,9.4,6.344,0.03012,10.336,0.721,1.148,0.6406,0,2.97,0.1621,0,1.497,2.08,0.2474,0,0.2202,0,0.7324,0.8374,0,8.66,0,3.014,2.104,0.1873,6.184,10,4.26,2.836,1.801,9.57,C57BL6J-638850.50
1.01715595620049e+18,6.37870475863309,8.14678311189703,9.4,6.062,0,10.43,0.3728,1.631,0.4338,0,2.248,0.487,0.0864,1.467,4.055,0.4607,0,0.1377,0,0.812,1.474,0,8.17,0.2715,2.988,1.642,0.322,5.77,10,3.482,1.8125,2.074,9.555,C57BL6J-638850.50
1.01715595610049e+18,6.20119825766044,8.16079844218338,9.4,5.695,0,10.35,0.2842,1.229,0.594,0,1.897,0.2651,0.05762,1.439,2.307,0.4192,0,0.1101,0,0.7383,1.273,0,7.94,0,3.375,2.395,0.2686,5.81,9.46,2.826,2.94,2.078,9.58,C57BL6J-638850.50
1.01715595610048e+18,6.89875864450032,8.21540039160543,9.4,6.055,0,10.31,0.3733,1.268,0.412,0,2.156,0.3455,0.05762,1.408,3.54,0.4075,0,0.1652,0,0.731,1.411,0,8.164,0.11346,2.947,1.624,0.321,5.867,9.88,3.426,1.965,2.139,9.54,C57BL6J-638850.50
1.01715595620048e+18,6.89164673512567,8.17747804999969,9.4,5.918,0.03146,10.37,0.3167,1.655,0.5225,0,1.906,0.4927,0.11523,1.3545,4.01,0.5225,0,0.1377,0,0.8174,1.653,0,8.07,0.1399,3.043,1.723,0.3257,5.45,9.97,3.236,2.18,2.36,9.586,C57BL6J-638850.50
1.01715595610048e+18,6.88586898745719,8.20677460257793,9.4,6.01,0,10.31,0.3728,1.534,0.437,0,2.186,0.284,0.146,1.435,3.955,0.4646,0,0.1652,0,0.7036,1.582,0,8.09,0.2347,2.998,1.711,0.3757,6.02,9.88,3.283,1.873,2.12,9.6,C57BL6J-638850.50
1.01715595620048e+18,6.77115548798504,8.26095494687271,9.4,6.23,0,10.35,0.4248,1.446,0.4932,0,2.447,0.3706,0.02881,1.571,2.465,0.2856,0,0.1927,0,0.6616,1.366,0,8.39,0,2.96,2.072,0.321,5.996,10.02,3.771,2.879,2.045,9.53,C57BL6J-638850.50
1.01715595610027e+18,7.34603293702918,8.42489058976592,9.4,6.324,0,10.3,0.4294,1.774,0.4578,0.02922,2.553,0.281,0.0566,1.408,2.732,0.3088,0,0.1652,0,0.698,1.3545,0,8.28,0.09314,2.836,2.488,0.3718,5.844,10.016,4.043,2.297,2.049,9.35,C57BL6J-638850.50
1.01715595620048e+18,6.78323960535762,8.28563905945606,9.4,5.824,0.03012,10.24,0.2864,1.357,0.627,0,1.908,0.15,0.0962,1.188,3.531,0.518,0,0.09015,0,0.6597,1.007,0,7.96,0.0871,3.367,1.525,0.2418,6.184,9.41,3.012,2.31,1.986,9.59,C57BL6J-638850.50
1.01715595610047e+18,7.24980205970678,8.15347245626458,9.4,6.254,0,10.414,0.4534,1.078,0.4795,0,2.883,0.3022,0,1.651,2.416,0.2837,0,0.2202,0,0.74,1.12,0,8.52,0,3.14,2.37,0.2695,6.125,9.9,4.02,3.125,1.948,9.57,C57BL6J-638850.50
1.01715595620048e+18,6.80344785414437,8.26693380942797,9.4,6.355,0.0904,10.266,0.664,1.195,0.6113,0,3.105,0.1592,0.06464,1.409,1.976,0.2844,0,0.2202,0,0.8706,1.0625,0,8.625,0,3.172,2.008,0.2141,6.51,9.95,4.156,2.83,2.018,9.55,C57BL6J-638850.50
1.01715595610047e+18,6.87865492173677,8.12452928069016,9.4,6.2,0,10.34,0.397,1.375,0.463,0,2.352,0.3997,0.05762,1.492,2.334,0.344,0,0.1927,0,0.684,1.397,0,8.32,0,2.963,2.248,0.2944,5.793,10.02,3.648,2.91,2.107,9.57,C57BL6J-638850.50
1.01715595610047e+18,7.25310135555488,8.12463831072677,9.4,5.785,0.03012,10.43,0.2593,0.963,0.7354,0,2.281,0.2961,0.0674,1.018,2.504,0.407,0,0.1727,0,0.711,0.7734,0,7.984,0,3.656,1.83,0.1625,6.043,9.34,3.078,3.367,1.802,9.47,C57BL6J-638850.50
1.01715595610047e+18,6.91269047624108,8.10881045419831,9.4,5.16,0.03146,9.84,0.172,3.078,0.8926,0.02922,1.186,0.896,0.5303,1.175,4.81,0.972,0,0,0,1.1045,2.502,0.04883,7.297,1.641,3.586,2.297,0.2715,5.414,9.11,1.933,2.455,3.75,9.55,C57BL6J-638850.50
1.01715595610048e+18,6.85732922472975,8.24293399766184,9.4,6.227,0,10.4,0.4294,1.44,0.4648,0,2.398,0.3164,0,1.792,2.578,0.3464,0,0.1377,0,0.6934,1.108,0,8.41,0,2.807,2.396,0.323,6.08,9.88,3.877,3.1,1.871,9.56,C57BL6J-638850.50
1.01715595610047e+18,6.93317867238845,7.9493961510548,9.4,6.035,0,10.36,0.4011,1.266,0.4697,0,1.989,0.3489,0.0864,1.534,2.537,0.406,0,0.1377,0,0.675,1.394,0,8.11,0.02638,2.953,1.753,0.2944,5.836,9.9,3.375,2.223,2.129,9.5,C57BL6J-638850.50
1.01715595610048e+18,6.85295839875976,8.22566478388643,9.4,5.78,0,10.44,0.341,1.096,0.505,0,2.42,0.3367,0.0701,1.577,2.268,0.3298,0,0.2354,0,0.747,1.104,0,8.02,0,3.393,2.125,0.2705,6.15,9.6,3.434,2.814,1.787,9.55,C57BL6J-638850.50
1.01715595610049e+18,6.17038298307176,8.14181707865848,9.4,6.285,0,10.41,0.542,1.2295,0.534,0,3.057,0.2979,0,1.7,2.496,0.2488,0,0.2754,0,0.7725,1.139,0,8.56,0,3.182,2.62,0.2418,6.21,10.01,4.152,3.4,1.854,9.59,C57BL6J-638850.50
1.01715595610049e+18,6.18462729146418,8.13687005228685,9.4,6.285,0,10.35,0.6074,1.438,0.5186,0,2.947,0.1058,0,1.731,2.65,0.2747,0,0.2478,0,0.7485,0.922,0,8.61,0,2.904,2.465,0.2418,6.074,10,4.273,3.576,1.811,9.58,C57BL6J-638850.50
1.01715595610047e+18,6.89172842220637,8.19998268770201,9.4,5.914,0,10.36,0.3403,0.8267,0.5063,0,1.874,0.4111,0.0927,1.547,3.346,0.4197,0,0.1451,0,0.7017,1.209,0,8.06,0.03436,3.123,1.566,0.2686,5.77,9.695,3.248,1.913,1.987,9.41,C57BL6J-638850.50
1.01715595610047e+18,6.91912041128146,8.1206063000304,9.4,4.777,0.03146,9.914,0.172,3.67,0.7886,0,1.213,0.732,0.4048,1.177,5.152,0.9136,0,0,0,0.9536,2.086,0,7.305,2.32,3.871,2.887,0.1962,5.2,8.98,1.498,2.723,3.328,9.61,C57BL6J-638850.50
1.01715595620049e+18,6.14406542486735,8.2185463670143,9.4,6.23,0,10.3,0.4338,1.465,0.37,0.02922,2.3,0.3098,0.0854,1.547,2.887,0.3706,0,0.1927,0,0.71,1.499,0,8.12,0.03436,2.83,2.176,0.3984,5.754,9.97,3.748,2.295,2.062,9.555,C57BL6J-638850.50
1.01715595610027e+18,7.33052445783641,8.40937352828721,9.4,6.242,0,10.31,0.425,2.328,0.4834,0.02922,2.684,0.4146,0.0566,1.571,3.572,0.31,0,0.2202,0,0.7173,1.491,0,8.26,0.2355,3.117,2.256,0.346,5.777,10,3.824,2.207,2.084,9.39,C57BL6J-638850.50
1.01715595610048e+18,6.82431145673919,8.23131565058945,9.4,6.316,0.03012,10.3,0.6274,1.419,0.5903,0,2.475,0.1414,0.03232,1.744,2.441,0.2328,0,0.1652,0,0.755,0.9365,0,8.5,0,2.902,1.961,0.2686,6.227,9.9,3.852,2.602,1.869,9.516,C57BL6J-638850.50
1.01715595610048e+18,6.76755266057275,8.18302188910892,9.4,6.316,0,10.39,0.5425,1.086,0.5425,0,3.043,0.2673,0,1.713,3.336,0.2188,0,0.3027,0,0.6772,1.133,0,8.62,0,3.207,1.615,0.2418,6.14,10,4.12,2.379,1.846,9.33,C57BL6J-638850.50
1.01715595610048e+18,6.75776562680682,8.18603358779793,9.4,6.26,0,10.42,0.4768,1.167,0.533,0,2.957,0.354,0,1.623,2.73,0.2224,0,0.2754,0,0.708,1.221,0,8.54,0,3.324,1.878,0.2686,6.293,10,4.08,2.635,1.889,9.484,C57BL6J-638850.50
1.01715595610048e+18,6.73130845393948,8.19280328935373,9.4,5.945,0,10.39,0.3079,1.443,0.569,0,2.094,0.4312,0.0639,1.408,2.084,0.3306,0,0.2003,0,0.749,1.312,0,8.03,0,3.512,2.14,0.2408,5.754,9.766,3.213,2.863,2.084,9.52,C57BL6J-638850.50
1.01715595610047e+18,7.30117073748089,8.07532868738264,9.4,6.277,0.06024,10.39,0.5703,1.269,0.7153,0,3.379,0.3254,0.097,1.795,2.42,0.2812,0,0.2478,0,0.818,0.9346,0,8.7,0,3.5,2.502,0.1892,6.758,9.81,4.133,3.752,1.908,9.57,C57BL6J-638850.50
1.01715595610048e+18,6.37013326661484,8.13926023071766,9.4,5.977,0,10.33,0.3687,1.327,0.497,0,2.3,0.311,0.05762,1.572,2.338,0.381,0,0.1652,0,0.7227,1.356,0,8.22,0,3.236,2.348,0.2676,5.707,9.766,3.332,3.266,2.064,9.58,C57BL6J-638850.50
1.01715595610047e+18,6.90942303798242,8.10089661933175,9.4,5.59,0,10.14,0.2837,4.55,0.6055,0.02922,1.594,0.5586,0.2313,1.397,4.79,0.618,0,0.05505,0,0.836,1.702,0,7.523,2.494,3.408,2.506,0.3213,5.5,9.43,2.43,2.666,2.668,9.164,C57BL6J-638850.50
1.01715595620048e+18,6.70865784730452,8.23821760445984,9.4,5.965,0,10.33,0.3167,1.177,0.446,0,1.983,0.4348,0.0864,1.518,2.746,0.4954,0,0.1377,0,0.7905,1.479,0,8.11,0,3.04,2.168,0.2944,5.66,9.88,3.2,3.117,2.273,9.52,C57BL6J-638850.50
1.01715595610049e+18,6.16170242773862,8.20352171606296,9.4,4.996,0.03146,10.16,0.2279,1.733,0.819,0,1.324,0.6743,0.376,1.316,4.22,0.8525,0,0,0,0.8955,1.982,0,7.58,0.4246,3.662,1.62,0.2496,5.406,9.32,1.692,2.035,3.066,9.586,C57BL6J-638850.50
1.01715595620048e+18,6.79715596048698,8.28545292837448,9.4,6.312,0,10.336,0.505,1.284,0.533,0,2.844,0.3242,0,1.593,2.61,0.1941,0,0.3027,0,0.6504,1.239,0,8.516,0,3.242,2.385,0.2408,6.18,10.016,3.951,3.066,1.959,9.54,C57BL6J-638850.50
1.01715595610047e+18,6.88074378992137,8.15561515964735,9.4,6.113,0,10.41,0.3965,1.3,0.526,0,2.35,0.4583,0.05762,1.463,2.826,0.349,0,0.1652,0,0.721,1.416,0,8.32,0,3.084,1.706,0.2954,5.86,9.984,3.68,2.324,2.104,9.41,C57BL6J-638850.50
1.01715595610049e+18,6.38376699690158,8.12724859100814,9.4,6.246,0,10.375,0.514,1.222,0.4927,0,2.764,0.1907,0,1.764,2.49,0.2251,0,0.2478,0,0.63,1.176,0,8.516,0,2.959,2.52,0.2954,6.094,9.99,4.066,3.38,1.943,9.58,C57BL6J-638850.50
1.01715595610048e+18,6.80898311474535,8.23229955785965,9.4,6.227,0,10.37,0.4622,1.413,0.505,0,2.512,0.1688,0,1.898,2.477,0.3154,0,0.1652,0,0.7285,1.103,0,8.47,0,2.959,2.049,0.2954,6.1,9.81,3.871,2.572,1.907,9.52,C57BL6J-638850.50
1.01715595610047e+18,6.9167254354706,8.15344031688692,9.4,4.84,0.03146,9.82,0.172,3.146,0.806,0,1.11,0.7817,0.4536,1.144,4.63,0.9634,0,0,0,1.034,2.262,0.02441,7.277,1.753,3.688,2.207,0.1962,5.363,8.95,1.53,2.533,3.562,9.484,C57BL6J-638850.50
1.01715595610048e+18,6.39641983298971,8.14165975873488,9.4,6.17,0,10.45,0.4297,1.263,0.4692,0,2.629,0.34,0,1.518,2.518,0.313,0,0.1927,0,0.711,1.248,0,8.414,0,2.953,2.041,0.323,5.977,9.96,3.928,2.633,1.901,9.54,C57BL6J-638850.50
1.01715595610027e+18,7.32576226632309,8.33800806947121,9.4,6.273,0,10.32,0.3923,1.298,0.5156,0.02922,2.424,0.511,0.0854,1.49,2.16,0.2886,0,0.1927,0,0.665,1.445,0,8.164,0,3.2,1.934,0.3184,5.793,9.97,3.766,3.035,2.25,9.5,C57BL6J-638850.50
1.01715595610049e+18,6.13588514001219,8.17479628424108,9.4,6.184,0,10.45,0.49,1.349,0.5815,0,3.066,0.3018,0,1.485,2.35,0.334,0,0.2754,0,0.8057,1.153,0,8.555,0,3.236,2.418,0.324,6.316,9.89,3.926,3.156,1.665,9.586,C57BL6J-638850.50
1.01715595610047e+18,6.88344002407303,8.11053572105566,9.4,6.08,0,10.38,0.4011,1.578,0.4924,0,2.033,0.437,0.0864,0.1598,3.053,0.4304,0,0.1377,0.05612,0.7866,1.297,0,8.125,0.06073,2.932,2.137,0.2954,5.664,9.96,3.264,2.395,2.139,9.55,C57BL6J-638850.50
1.01715595620048e+18,6.41102874331324,8.16486161043239,9.4,5.918,0,10.44,0.3125,1.057,0.5107,0,2.066,0.4377,0.02881,1.575,3.5,0.3916,0,0.1101,0,0.7256,1.301,0,8.086,0,3.178,1.662,0.2686,5.605,9.76,3.23,2.346,1.975,9.336,C57BL6J-638850.50
1.01715595620048e+18,6.73204195839352,8.25670053014138,9.4,6.184,0,10.32,0.3728,2.207,0.4329,0.02922,2.229,0.4863,0.1142,1.547,3.562,0.4294,0,0.1377,0,0.7905,1.483,0,8.04,0.2355,2.979,2.01,0.345,5.65,9.98,3.62,2.389,2.203,9.48,C57BL6J-638850.50
1.01715595610048e+18,6.81185573305327,8.24882248219978,9.4,6.29,0,10.38,0.5977,1.356,0.573,0,3.135,0.3494,0,1.701,2.406,0.2156,0,0.3027,0,0.833,1.105,0,8.61,0,3.41,2.229,0.2151,6.16,10.01,4,3.023,1.874,9.55,C57BL6J-638850.50
1.01715595610049e+18,6.15018375704412,8.17201695480321,9.4,5.887,0.06024,10.43,0.4062,1.064,0.662,0,2.762,0.1493,0.1025,1.222,2.574,0.357,0,0.2354,0,0.6084,0.6787,0,8.164,0,3.379,2.271,0.2169,6.2,9.57,3.766,3.916,1.807,9.53,C57BL6J-638850.50
1.01715595610047e+18,7.31570821475154,8.07810186487122,9.4,6.477,0.0904,10.27,0.726,1.294,0.7295,0,3.432,0.0796,0.097,1.809,2.377,0.2487,0,0.2202,0,0.748,0.63,0,8.76,0,3.049,2.45,0.1338,6.68,9.94,4.508,3.646,2.014,9.57,C57BL6J-638850.50
1.01715595610048e+18,6.72846561868794,8.2632957513866,9.4,6.07,0,10.36,0.3167,1.954,0.4968,0.02922,1.859,0.527,0.1142,1.542,2.922,0.4604,0,0.1101,0,0.795,1.407,0,7.94,0.1766,2.967,2.617,0.346,5.44,9.92,3.26,2.396,2.281,9.54,C57BL6J-638850.50
1.01715595610048e+18,6.41261783292869,8.14953728321994,9.4,6.207,0,10.44,0.566,1.327,0.644,0,3.133,0.2441,0.03232,1.605,2.486,0.1936,0,0.2478,0,0.7227,1.075,0,8.625,0,3.28,2.291,0.2428,6.137,9.97,4.004,3.111,1.96,9.555,C57BL6J-638850.50
1.01715595610048e+18,6.87949915006944,8.16905543665665,9.4,6.145,0.03012,10.34,0.4268,1.071,0.5527,0,2.543,0.255,0.1573,1.604,3.484,0.2954,0,0.2003,0,0.7485,1.272,0,8.234,0.11346,3.154,1.559,0.2676,6.06,9.94,3.58,1.929,2.074,9.445,C57BL6J-638850.50
1.01715595610048e+18,6.68751736432608,8.20321767982701,9.4,5.492,0.03146,10.25,0.2837,1.666,0.6963,0,1.462,0.7295,0.3184,1.376,4.184,0.669,0,0.05505,0,0.9443,1.912,0,7.84,0.267,3.463,1.707,0.3022,5.316,9.68,2.36,1.904,2.867,9.47,C57BL6J-638850.50
