cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.02e+18,4.495996435,8.023411806,10.4,7.87,0.995,8.87,0.932,7.24,3.5,0.773,3.098,1.713,5.242,0.6934,3.156,5.848,0,0.55,0.0389,0.621,5.594,0.719,3.295,0.3718,1.859,4.777,6.46,5.04,6.703,5.867,2.193,4.035,7.094,C57BL6J-638850.55
1.02e+18,4.680756403,8.066051662,10.4,7.637,1.333,8.41,1.511,7.812,2.512,0.67,3.477,2.45,4.934,0.5425,4.496,6.387,0.02264,1.244,0.0402,0.574,5.414,0.715,2.352,0.1895,1.883,4.863,6.227,5.273,6.406,3.777,1.614,4.312,6.605,C57BL6J-638850.55
1.02e+18,4.705506091,8.05717613,10.4,7.45,1.422,8.375,1.545,6.906,3.975,0.627,3.799,1.997,5.137,0.5117,3.832,5.82,0.02264,0.6016,0.066,0.5605,5.46,0.8022,2.943,0.1113,2.096,5.203,6.406,5.18,6.67,4.953,2.69,3.941,7.125,C57BL6J-638850.55
1.02e+18,4.697724724,8.050092373,10.4,7.695,1.159,8.68,1.195,7.965,2.47,0.5117,3.78,2.549,5.113,0.6597,4.34,6.9,0,1.277,0.0972,0.593,5.816,0.692,2.836,0.1423,2.035,4.945,6.582,4.934,6.89,4.336,1.463,4.496,6.79,C57BL6J-638850.55
1.02e+18,4.519911576,8.015130056,10.4,7.566,1.227,8.555,1.272,7.332,3.445,1.265,3.35,2.318,5.254,0.915,2.95,6.023,0,0.75,0.07275,0.8237,5.195,0.81,3.365,0.2422,2.262,4.984,6.36,5.605,6.99,5.44,2.275,3.992,7.09,C57BL6J-638850.55
1.02e+18,4.487316706,8.026363752,10.4,7.27,1.445,8.45,1.528,7.504,3.105,0.808,3.174,2.143,5.14,0.5845,3.572,6.508,0.02264,0.949,0.06464,0.5386,5.766,0.708,2.66,0.1862,1.846,4.555,6.95,5.08,6.285,5.19,1.989,4.234,6.668,C57BL6J-638850.55
1.02e+18,4.802593497,7.961590869,10.4,7.99,1.012,8.836,0.968,8.07,2.324,0.5703,4,2.803,4.934,0.565,4.246,6.38,0.02264,1.527,0.05414,0.5757,5.586,0.6562,2.488,0.1768,1.991,4.94,6.27,5.25,6.438,3.729,1.207,4.29,6.156,C57BL6J-638850.55
1.02e+18,4.757975326,8.017222343,10.4,7.156,1.558,8.29,1.708,7.59,3.527,0.6553,3.387,2.18,4.824,0.816,4.66,6.34,0.02264,1.22,0.01314,0.6245,6.11,0.6953,2.531,0.2812,1.892,4.504,6.723,5.207,6.246,4.734,1.825,4.613,6.71,C57BL6J-638850.55
1.02e+18,4.558638627,7.988175022,10.4,7.914,0.963,8.84,1.01,7.797,3.02,0.62,4.336,3.041,5.703,0.546,2.857,5.51,0.02264,1.057,0,0.501,5.242,0.7197,3.068,0.1683,1.953,5.46,6.824,5.066,6.543,4.418,1.895,3.855,6.04,C57BL6J-638850.55
1.02e+18,4.496575209,8.008897026,10.4,7.992,0.9443,9.08,0.8755,7.816,2.465,0.4895,3.764,2.62,5.438,0.5015,3.842,6.715,0,1.275,0.066,0.4294,5.664,0.687,2.463,0.07074,1.848,4.996,6.504,5.062,6.37,4.008,1.628,4.24,6.316,C57BL6J-638850.55
1.02e+18,4.480644032,8.035586877,10.4,8,0.95,8.95,0.8364,8.266,1.861,0.603,3.865,3.168,5.69,0.7505,3.041,7.027,0.02264,1.366,0.04398,0.5093,5.457,0.7446,2.78,0.1008,2.006,5.08,6.613,5.117,6.74,3.969,1.125,4.2,5.875,C57BL6J-638850.55
1.02e+18,4.803645774,7.938260472,10.4,7.58,1.362,8.61,1.298,7.805,2.943,0.498,3.662,2.64,4.812,0.7036,4.97,6.723,0.02264,1.578,0.03123,0.4248,6.07,0.5923,1.984,0.2277,1.671,4.598,6.965,5.273,6.082,3.625,1.585,4.56,6.25,C57BL6J-638850.55
1.02e+18,4.40248563,7.982791237,10.4,7.336,1.432,8.29,1.552,7.27,3.635,1.092,3.217,1.881,5.195,0.825,2.988,5.7,0.02264,0.6064,0.05582,0.6895,5.316,0.784,3.291,0.2551,1.751,4.727,6.473,5.242,6.645,5.555,2.432,4.023,6.96,C57BL6J-638850.55
1.02e+18,4.732656452,8.037601813,10.4,7.34,1.388,8.375,1.508,7.47,3.334,0.7334,3.04,2.188,5.15,0.808,4.086,6.254,0.02264,0.995,0.0389,0.619,5.848,0.8086,2.773,0.259,1.992,4.598,6.566,5.043,6.137,4.758,2.06,4.535,6.58,C57BL6J-638850.55
1.02e+18,4.822867342,7.866505726,10.4,7.633,1.102,8.73,1.189,7.7,2.576,0.407,3.197,2.377,4.64,0.6763,5.14,7.074,0,1.388,0.01314,0.504,5.887,0.766,2.252,0.2125,1.765,4.645,6.766,5.066,6.39,3.867,1.452,4.516,6.668,C57BL6J-638850.55
1.02e+18,5.116382031,7.688258855,10.4,7.53,1.034,8.79,1.16,8.125,2.469,0.2139,2.855,2.373,2.254,0.627,7.832,4.81,0,2.793,0.1013,0.4404,6.434,1.085,1.71,0.668,1.364,3.363,6.016,5,6.25,4.766,0.875,5.652,7.277,C57BL6J-638850.55
1.02e+18,4.75295973,7.987395383,10.4,7.812,1.126,8.56,1.092,8.1,2.98,0.6006,4.285,3.137,4.73,0.8022,3.889,5.883,0,1.74,0.02576,0.8325,5.613,0.6797,2.836,0.1396,2.195,4.957,5.805,5.37,6.49,4.24,1.306,4.375,6.004,C57BL6J-638850.55
1.02e+18,4.438934836,7.994079716,10.4,7.76,1.127,8.836,1.145,7.93,2.35,0.413,3.39,2.55,5.316,0.603,4.203,7.18,0,1.258,0,0.34,5.816,0.7734,2.557,0.1371,1.605,4.83,6.926,4.82,6.484,4.016,1.403,4.38,6.363,C57BL6J-638850.55
1.02e+18,4.814247983,7.946165431,10.4,7.855,1.081,8.8,0.9863,8.14,2.434,0.7256,4.19,3.07,5.164,0.6777,3.924,6.25,0,1.669,0.02707,0.6704,5.805,0.71,2.752,0.07587,2.361,5.168,6.33,5.6,6.543,4.1,1.327,4.48,6.19,C57BL6J-638850.55
