cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.0181356141022e+18,3.82122552906586,7.89599948526248,10.4,8.32,0.2993,7.855,0.399,6.883,9.1,1.219,5.703,6.38,4.04,1.001,3.502,0.3616,0,0.545,0.1292,1.6455,4.582,2.156,2.162,0.08496,1.618,3.738,4.62,2.213,2.775,6.43,0.279,4.02,7.562,C57BL6J-638850.55
1.01813561410221e+18,3.50052104760545,8.01404553800501,10.4,8.35,0.2969,8.32,0.3606,7.547,9.15,1.265,5.46,6.223,4.27,0.8394,3.36,0.3452,0.001405,0.4165,0.09033,1.477,4.035,2.29,2.084,0.09424,1.855,3.678,4.414,2.717,3.012,6.27,0.3228,4.082,8.336,C57BL6J-638850.55
1.0181356141024e+18,2.70401608229633,7.62138677580974,10.4,8.37,0.329,8.984,0.341,6.67,9.35,1.612,4.953,5.664,4.43,1.092,2.379,0.4202,0.02339,0.5415,0.1414,1.559,3.613,1.648,1.576,0.03265,1.967,3.791,4.984,3.562,4.324,7.06,0.669,4.312,8.12,C57BL6J-638850.55
1.01813561410239e+18,3.05284845761856,7.81037208353159,10.4,8.24,0.2932,9.234,0.4998,6.566,9.5,1.079,4.91,5.383,4.402,0.8604,2.836,0.535,0.02203,0.762,0.10455,1.778,4.53,1.327,1.644,0.08105,1.547,3.725,4.926,2.95,3.91,7.19,0.402,3.941,7.637,C57BL6J-638850.55
1.01813561410202e+18,4.06754168091718,7.83267178368507,10.4,7.777,0.832,9.055,0.9126,5.95,9.25,0.4495,4.66,5.406,4.242,0.523,2.78,4.293,0,0.998,0.1393,0.9023,4.633,0.9307,1.948,0.526,1.477,3.322,4.71,3.107,3.746,4.645,0.8975,4.56,7.566,C57BL6J-638850.55
1.0181356141024e+18,2.75215465293174,7.8524260971211,10.4,5.652,3.475,9.48,3.732,5.55,9.21,2.035,4.434,4.96,5.086,0.5435,2.03,2.963,0.02203,0.2605,0.09436,0.9194,4.1,0.701,2.627,0.11,1.842,3.97,5.33,3.664,4.84,6.36,2.82,3.354,7.633,C57BL6J-638850.55
1.01813561410239e+18,2.98488136822682,7.94872193102511,10.4,5.52,3.824,9.69,3.553,6.227,9,1.039,4.293,4.79,4.22,0.10596,2.94,3.102,0,0.338,0.02838,0.598,2.621,0.325,1.489,0.2386,1.095,3.941,4.297,2.988,4.71,2.945,2.232,2.139,7.477,C57BL6J-638850.55
1.01813561410221e+18,3.52466863050079,7.97920963751212,10.4,8.45,0.3008,8.805,0.1515,7.336,9.31,0.977,5.293,5.69,4.555,0.887,2.715,0.428,0.02339,0.267,0.1643,1.663,4.152,1.569,1.484,0.05554,1.858,3.344,3.98,3.31,3.525,6.777,0.3967,3.809,8.19,C57BL6J-638850.55
1.01813561410239e+18,2.90064897011815,7.94480098969656,10.4,6.793,2.365,9.86,2.426,5.23,9.4,1.395,2.94,4.652,3.414,0.4792,2.785,3.975,0.0235,0.4302,0.1039,0.632,5.117,0.6245,2.64,0.3997,1.641,3.094,5.97,2.1,4.133,5.094,2.291,3.312,5.996,C57BL6J-638850.55
1.01813561410202e+18,4.11319475456131,7.72697723302682,10.4,7.926,0.7847,9.7,0.824,6.105,9.22,0.856,4.65,4.74,4.934,0.4531,2.477,2.137,0,0.494,0.1221,1.137,4.4,0.9507,1.707,0.1746,1.299,3.656,5.336,3.268,4.695,6.336,0.9585,3.691,7.688,C57BL6J-638850.55
1.0181356141022e+18,3.80927827205916,7.90590095082792,10.4,8.41,0.3481,9.11,0.3376,7.95,9.25,0.951,5.426,5.23,3.834,0.7227,3.934,0.735,0,0.2426,0.11816,1.494,4.06,1.803,2.07,0.10034,1.893,3.275,3.979,2.158,3.256,6.17,0.2463,3.584,8.125,C57BL6J-638850.55
1.01813561410238e+18,3.43423167560152,8.16536182745035,10.4,7.76,1.14,9.72,1.109,6.285,9.07,0.928,4.39,4.535,4.242,0.4766,3.062,3.4,0.02432,0.4675,0.1301,1.016,4.824,0.9604,2.209,0.273,1.38,3.805,5.562,2.816,4.656,6.184,1.16,3.795,7.48,C57BL6J-638850.55
1.01813561410239e+18,3.03065785248506,7.79575033315365,10.4,8.18,0.348,9.43,0.4978,4.816,9.07,1.469,3.59,4.742,4.008,0.9385,2.96,0.503,0.02339,0.851,0.079,1.771,4.223,0.9824,1.147,0.0549,1.119,2.9,5.453,2.734,3.787,7.336,0.453,4.535,6.625,C57BL6J-638850.55
1.01813561410239e+18,2.77094891678338,8.01901414445213,10.4,7.8,0.945,9.15,1.031,3.674,8.21,0.571,4.53,4.773,4.523,0.682,3.264,2.668,0.0679,0.819,0.0653,1.045,4.383,0.721,2.66,0.3926,2.232,4.1,4.03,2.129,4.64,5.543,0.8584,4.363,5.723,C57BL6J-638850.55
